,B220,B7-H1,C-kit,CCR7,CD11b,CD11c,CD138,CD14,CD16,CD19,CD1a,CD2,CD223,CD24,CD26,CD27,CD28,CD3,CD34,CD366,CD4,CD44,CD45,CD45RA,CD45RO,CD5,CD56,CD62L,CD66b,CD69,CD7,CD77,CD8,CTLA4,EpCAM,"HLA-A,B,C",IL7Ralpha,IgG1,IgG2a,LAMP1,MHCII,Ox40,PD-1,PD-L1,PD1,PECAM,Siglec-8,TCRb,TCRg
5009,1.0772963,1.5838035,1.5838035,3.6822217,1.9184194,2.5353122,2.168701,1.0772963,2.678079,2.678079,1.5838035,5.4773736,0.0,1.9184194,0.0,5.209773,4.0114775,3.264899,2.678079,1.5838035,5.694807,1.9184194,0.0,2.168701,1.9184194,3.6822217,0.0,2.9140098,2.3687139,2.3687139,0.0,4.4790716,1.0772963,2.3687139,2.168701,2.3687139,1.0772963,0.0,1.0772963,1.5838035,1.9184194,1.0772963,2.5353122,1.0772963,4.362705,1.5838035,1.5838035,1.0772963,1.0772963
5010,1.437006,0.0,1.437006,2.672349,1.437006,1.0732421,0.49568087,1.2715741,1.0732421,2.086637,1.5789155,6.1362605,0.0,1.0732421,0.0,5.1113563,3.258981,0.8255916,2.2344136,0.8255916,5.424283,3.5370097,0.0,1.437006,1.7031666,4.8721876,1.437006,1.7031666,1.8136717,1.2715741,3.609037,3.2084122,0.0,1.437006,1.2715741,3.008079,2.3631375,0.0,0.49568087,1.437006,1.437006,1.0732421,1.5789155,1.7031666,2.4217758,2.5296474,1.437006,0.49568087,0.49568087
5011,0.0,1.6549304,1.9945741,3.7187002,3.3503478,1.6549304,1.9945741,1.1366649,2.7609274,2.2476463,2.2476463,6.312194,0.0,2.4494338,0.0,2.8865232,0.0,1.6549304,2.2476463,2.2476463,1.6549304,3.4219475,1.1366649,3.9472468,2.4494338,3.3503478,2.6172605,1.6549304,2.7609274,2.2476463,3.5513895,4.6511135,1.1366649,1.6549304,1.1366649,3.7687795,2.6172605,0.0,1.6549304,2.7609274,3.5513895,0.0,1.6549304,2.2476463,2.6172605,4.3996406,1.9945741,0.0,1.1366649
5012,1.043233,0.47796744,1.4021591,2.629631,0.47796744,1.2387139,0.47796744,0.0,1.4021591,1.7753495,0.0,5.9264026,0.0,0.47796744,0.47796744,5.392568,2.8647923,0.8000202,1.043233,0.8000202,5.72214,2.932313,0.47796744,1.2387139,1.6657333,4.504994,1.8741282,1.7753495,2.7923806,1.5426052,2.2595837,3.1381233,0.8000202,1.7753495,1.4021591,2.964437,1.7753495,0.0,0.0,1.2387139,3.0835123,1.043233,2.3215928,1.5426052,3.875049,2.1226826,1.7753495,0.47796744,0.47796744
5013,0.0,0.6028344,0.6028344,1.4607437,0.6028344,0.0,0.6028344,0.0,0.6028344,0.0,0.0,5.585601,0.0,0.0,0.0,5.89765,1.4607437,1.24757,0.6028344,2.227097,0.976287,1.7856985,0.0,2.46426,0.0,3.9879947,1.4607437,2.1336477,0.976287,1.24757,4.9115396,1.9156034,5.61917,0.0,0.6028344,2.1336477,1.6363629,0.0,0.0,0.0,0.0,0.6028344,1.24757,0.976287,0.6028344,4.4374185,0.6028344,0.6028344,0.0
5014,3.5043774,2.4559553,3.3652282,4.745495,2.8575275,2.823895,2.5941956,1.4943652,3.795363,3.795363,3.6932137,2.4559553,0.0,2.5274622,0.8920846,3.451018,3.2492745,3.2492745,3.3849387,1.6715924,2.7890916,0.25312343,0.0,3.334914,2.9817727,4.118856,3.3036523,4.19548,3.934163,1.6715924,3.4232311,3.9782543,3.2266674,3.8145976,2.8066447,2.235721,3.3946502,0.76647615,2.771225,2.615486,2.7890916,2.430936,1.9528697,3.355225,4.6728244,3.7888682,2.6363323,3.0791097,2.8900657
5015,0.5312853,0.8763994,0.8763994,2.0808372,1.505318,1.649947,1.3361765,0.0,1.1324829,0.8763994,0.5312853,6.2761655,0.0,1.1324829,2.3139725,5.114777,3.0602272,1.8884231,1.7762771,0.5312853,5.7120166,2.798779,0.8763994,1.3361765,0.0,3.8706772,1.505318,2.3809934,1.7762771,1.3361765,0.8763994,2.956422,0.5312853,1.3361765,0.0,3.1837406,2.7551541,0.0,0.0,1.7762771,1.505318,1.3361765,1.9892509,1.3361765,1.8884231,1.505318,1.1324829,1.649947,1.7762771
5016,1.320505,1.085506,1.5106529,2.7415454,3.2158086,1.741562,1.2098927,0.5790682,1.741562,5.0134544,1.741562,4.7357597,0.0,1.4200917,0.33087623,4.495739,1.320505,0.33087623,1.5936896,2.223102,1.4200917,2.086836,0.0,2.9257624,2.3046143,2.882791,2.223102,4.265515,2.4156346,1.8080325,4.9571466,4.0095468,1.5106529,1.8080325,1.2098927,4.271008,1.8080325,0.0,0.7777468,1.8703588,5.805154,1.2098927,2.2646885,1.320505,1.6703566,3.27685,1.4200917,1.8080325,1.2098927
5017,0.6467997,0.0,1.3159418,2.3982246,2.217548,1.0363257,1.3159418,0.6467997,1.5342145,1.5342145,1.5342145,6.4272914,0.0,1.0363257,0.0,2.1132827,0.6467997,0.6467997,1.0363257,1.3159418,1.5342145,2.6838465,0.0,2.905752,1.3159418,3.309564,1.7132756,1.3159418,1.0363257,0.0,1.8650907,3.4045732,5.994323,1.7132756,1.3159418,1.996867,1.0363257,0.0,0.6467997,1.5342145,0.6467997,0.6467997,1.996867,1.5342145,2.1132827,3.3738956,1.8650907,1.3159418,0.6467997
5018,0.0,0.0,1.0964919,2.6361027,0.69155735,1.3839086,0.0,1.0964919,2.2997215,1.7891083,1.606893,6.582994,0.0,1.606893,0.69155735,1.3839086,1.7891083,1.3839086,0.69155735,1.0964919,1.3839086,3.215821,1.0964919,2.4819899,0.69155735,4.186521,1.9431832,1.9431832,2.2997215,1.3839086,1.7891083,3.6604612,5.3995094,1.0964919,1.3839086,3.2927728,1.0964919,0.0,0.0,0.69155735,1.606893,1.0964919,1.0964919,0.69155735,2.2997215,3.3291361,1.0964919,1.0964919,0.0
5019,1.4728405,0.75166875,1.175904,3.2446132,0.75166875,0.75166875,0.75166875,1.175904,2.179711,0.75166875,1.175904,6.045767,0.0,1.8874754,1.7014961,5.1757207,3.2446132,2.0442307,1.7014961,0.75166875,5.626802,2.179711,0.75166875,0.75166875,2.179711,3.7746065,1.8874754,1.8874754,1.7014961,2.4055767,2.179711,3.8955488,0.75166875,2.179711,0.75166875,4.154969,3.3677576,0.0,0.75166875,1.8874754,1.4728405,0.0,1.4728405,1.4728405,1.8874754,2.179711,1.4728405,2.179711,0.75166875
5020,2.2341852,1.981574,2.1158352,4.605411,2.8115318,2.3399992,2.1158352,1.4175693,4.5736485,2.2341852,2.3399992,3.801741,0.0,2.1158352,0.71410537,4.245572,2.3399992,4.245572,2.8723063,1.6427634,2.2341852,1.981574,0.0,2.2341852,2.8723063,4.4836593,2.6033046,2.3399992,2.5230007,4.260396,3.1306798,5.586505,3.5059514,2.1158352,1.4175693,2.1158352,2.4356804,0.0,1.4175693,2.1158352,1.8264498,1.4175693,4.230525,2.4356804,3.1306798,4.011011,1.8264498,1.4175693,1.8264498
5021,3.2154565,1.6407567,3.2154565,5.237283,1.124779,2.520712,1.4156842,0.0,4.8261704,4.3692274,2.7444947,1.9794289,0.0,2.6753192,0.7128361,4.197283,2.6753192,1.6407567,3.6755767,0.7128361,1.9794289,0.7128361,0.0,3.4049737,3.0328157,3.970073,3.4389193,3.5932522,3.8223176,2.1136467,3.2563424,4.301139,1.9794289,3.930037,0.0,2.7444947,3.2563424,0.0,0.7128361,1.4156842,3.1283002,0.0,2.6753192,3.5932522,4.395216,3.5343454,2.2319634,2.9814215,1.8243623
5022,1.1343795,1.6522076,1.991666,3.0952353,1.1343795,2.2446353,1.6522076,1.991666,1.6522076,2.6141396,1.6522076,6.11917,0.0,1.991666,0.0,2.2446353,0.0,2.7577736,2.446358,0.0,1.6522076,3.0952353,0.0,3.186422,1.1343795,3.347099,1.991666,1.1343795,2.446358,1.991666,1.991666,4.421974,5.990582,1.991666,0.0,3.0952353,1.6522076,0.0,0.0,1.991666,0.0,1.6522076,2.446358,1.991666,3.0952353,1.991666,1.1343795,1.1343795,1.6522076
5023,1.3175349,0.0,1.3175349,2.8567708,0.0,1.3175349,1.3175349,0.0,2.2194877,0.0,1.3175349,5.429078,0.0,1.8669302,0.0,5.837076,3.5207703,3.0026798,1.3175349,0.0,5.215977,2.4796276,1.3175349,1.3175349,2.6858745,5.2307124,1.3175349,3.0026798,1.3175349,1.8669302,1.3175349,3.7379808,0.0,3.0026798,0.0,2.4796276,2.2194877,0.0,0.0,1.8669302,0.0,1.3175349,3.2428987,1.3175349,3.598535,0.0,0.0,1.3175349,1.3175349
5024,0.0,0.0,0.0,3.0047526,0.0,0.0,0.0,0.0,1.8687744,1.3191323,2.2214317,6.287997,0.0,0.0,0.0,2.2214317,1.3191323,2.8588264,0.0,2.2214317,1.3191323,2.687907,0.0,3.0047526,2.4816263,3.0047526,2.2214317,1.3191323,0.0,0.0,2.4816263,3.2449946,6.0537987,1.3191323,0.0,4.0218363,0.0,0.0,0.0,0.0,3.0047526,0.0,0.0,0.0,3.0047526,2.4816263,1.3191323,0.0,0.0
5025,1.7835072,0.8054363,1.9724634,3.0350857,2.3888893,2.1313264,0.0,0.8054363,0.8054363,1.9724634,0.8054363,5.7096133,0.0,0.8054363,0.0,5.7654476,3.2955081,2.1313264,2.1313264,0.8054363,5.4749274,2.9083982,0.0,1.7835072,0.8054363,4.554541,2.4964278,2.1313264,2.4964278,1.9724634,1.2456938,3.8972998,0.8054363,0.0,0.8054363,1.5503284,2.8384786,1.2456938,0.0,0.8054363,1.2456938,1.2456938,2.7633002,1.9724634,3.383253,1.2456938,1.7835072,0.8054363,1.2456938
5026,0.78967625,0.47084177,0.78967625,2.2427058,1.5278047,1.5278047,1.0310558,0.0,1.6504631,1.8581829,1.2253525,6.1347585,0.0,0.78967625,1.6504631,5.6624045,2.6967099,1.38797,1.2253525,0.78967625,5.277271,2.914463,0.0,1.0310558,1.2253525,4.772899,1.2253525,1.0310558,0.78967625,1.2253525,2.914463,3.0931745,1.2253525,1.0310558,0.0,2.51975,2.9776492,0.0,0.0,1.0310558,1.0310558,0.78967625,1.7597067,1.0310558,1.5278047,2.6121392,1.0310558,1.38797,1.2253525
5027,1.5887281,0.5763342,0.939619,2.6006172,0.939619,1.7364262,1.4153706,0.5763342,1.4153706,1.7364262,0.5763342,5.6891837,0.0,0.939619,0.0,5.8268976,2.8088038,1.5887281,1.4153706,0.5763342,5.3867006,3.471349,0.0,1.2055244,1.2055244,4.4075522,1.8650908,4.549027,2.174187,1.4153706,3.342247,3.342247,0.939619,1.7364262,0.939619,2.541015,1.8650908,0.0,1.2055244,1.5887281,0.5763342,0.0,1.8650908,0.5763342,1.7364262,2.3373766,1.4153706,1.7364262,0.5763342
5028,1.1679386,0.7455872,0.7455872,2.4912853,1.6920708,1.463958,0.0,1.1679386,2.034192,1.8776915,1.6920708,6.485609,0.0,0.7455872,0.0,1.6920708,1.1679386,1.6920708,1.6920708,0.7455872,1.1679386,2.4912853,0.0,2.4912853,1.1679386,3.595824,1.463958,1.463958,2.2886312,1.1679386,2.868761,3.7372913,5.8481593,1.1679386,1.6920708,2.7343562,1.1679386,0.0,0.0,1.463958,0.7455872,0.0,2.2886312,0.0,2.395083,2.034192,0.7455872,0.7455872,1.1679386
5029,0.0,0.0,1.2044379,2.7835746,1.7351481,0.7735476,1.2044379,1.2044379,1.5045941,1.5045941,1.9223796,6.5581517,0.0,0.7735476,0.0,2.0800228,0.7735476,0.0,0.0,0.7735476,1.5045941,2.6276975,0.0,2.7835746,1.7351481,3.0371866,2.0800228,1.5045941,1.5045941,1.2044379,2.918399,3.4453256,5.7674193,1.5045941,0.0,2.918399,0.7735476,0.0,0.7735476,1.2044379,1.2044379,1.2044379,2.0800228,1.2044379,2.0800228,2.2161655,1.2044379,1.2044379,0.7735476
5030,1.5589314,0.8114839,1.2534748,2.506441,0.8114839,1.7925899,1.2534748,0.0,1.9818606,1.9818606,2.1409454,6.153195,0.0,1.2534748,0.0,3.9079869,3.0454714,0.8114839,1.9818606,0.8114839,5.8474326,3.1032937,0.0,1.2534748,1.7925899,3.7145443,1.7925899,2.692172,2.6036124,2.506441,3.3937922,3.651629,2.1409454,0.8114839,0.0,2.7735229,2.506441,0.0,0.8114839,1.9818606,0.8114839,1.2534748,2.9187133,1.2534748,4.1520205,1.2534748,0.0,0.8114839,1.2534748
5031,1.0707252,1.354866,1.0707252,2.526126,2.2647507,1.354866,0.0,0.67230505,1.9099103,1.354866,1.9099103,6.448661,0.0,0.67230505,0.0,3.1784675,1.5758787,0.67230505,1.7567773,1.5758787,2.2647507,2.599998,0.0,3.0952353,1.5758787,4.0361385,2.446358,1.354866,2.8506315,0.0,2.3596714,3.8089347,5.7169094,1.7567773,0.67230505,2.3596714,1.354866,0.0,0.67230505,1.5758787,1.7567773,0.0,1.0707252,1.354866,2.3596714,1.354866,1.354866,1.7567773,0.67230505
5032,1.416312,1.1253388,1.1253388,2.1143756,1.9801433,1.416312,1.416312,1.416312,2.3384995,2.1143756,1.9801433,5.874523,0.0,1.1253388,1.416312,5.789095,2.6760912,0.7132587,1.1253388,0.0,5.442328,2.601768,0.0,2.434166,2.1143756,3.8676188,1.1253388,1.9801433,2.434166,0.7132587,3.8231282,3.4725535,0.0,1.641425,1.8250575,3.5043416,2.8707404,0.0,0.0,1.641425,1.641425,1.1253388,1.416312,1.1253388,1.8250575,2.1143756,1.641425,1.8250575,0.7132587
5033,1.21165,1.21165,1.21165,2.9893208,2.2253344,1.512604,0.77910066,0.77910066,1.21165,1.512604,1.512604,6.536452,0.0,0.0,0.0,1.9311671,0.0,1.21165,2.0890288,0.0,0.77910066,3.0469809,0.77910066,3.202349,2.0890288,3.7718964,1.512604,0.77910066,2.9893208,1.512604,2.7182734,3.5271342,5.437319,1.9311671,0.77910066,3.9904275,1.7436271,0.0,0.77910066,1.512604,0.77910066,1.512604,1.7436271,1.512604,1.9311671,2.3452702,1.512604,0.0,0.77910066
5034,0.6200391,0.0,1.274525,2.8519204,0.0,1.274525,0.9998968,0.6200391,1.274525,0.6200391,1.9477663,6.399329,0.0,0.0,0.6200391,4.996463,2.1668806,0.9998968,1.8171029,0.9998968,0.9998968,2.690837,0.6200391,2.0633128,0.0,3.1499124,1.6667637,1.4897537,2.5669482,0.6200391,2.5669482,3.3791912,5.362105,1.4897537,0.9998968,2.2607217,0.6200391,0.0,0.0,1.274525,3.186064,0.6200391,2.0633128,1.274525,2.4255111,4.2444882,1.6667637,0.9998968,0.9998968
5035,1.0261489,0.0,1.7003291,2.6050644,0.0,2.383856,1.3043925,0.0,1.0261489,1.7003291,1.7003291,5.4191294,0.0,1.0261489,1.3043925,5.9177966,2.463155,1.0261489,1.3043925,0.0,4.9588766,2.6691186,0.63929784,3.0298097,0.63929784,4.034228,1.5218298,5.071677,2.203466,1.3043925,4.4548035,3.5033145,0.63929784,1.0261489,0.63929784,2.6050644,2.099391,0.0,1.0261489,0.63929784,0.0,0.63929784,2.203466,1.0261489,2.099391,3.3586254,0.63929784,1.0261489,1.0261489
5036,0.66748023,0.66748023,1.3475425,2.6595929,0.66748023,1.0642412,1.3475425,0.66748023,1.0642412,1.3475425,1.3475425,5.412048,0.0,0.0,0.0,5.808928,3.3509653,2.0340824,1.3475425,0.0,5.597152,2.7239096,0.0,1.7486076,1.3475425,4.71062,1.9014977,4.2794256,2.0340824,1.3475425,0.66748023,3.840899,1.0642412,1.3475425,0.66748023,2.7843387,1.0642412,0.0,1.0642412,1.5680485,1.0642412,0.66748023,3.1282656,1.0642412,3.4759192,1.3475425,0.66748023,2.0340824,0.0
5037,1.5829862,0.0,1.8179632,2.8020203,3.187049,1.8179632,1.8179632,0.8284755,2.1677902,1.2752651,2.0080967,6.2603064,0.0,0.0,0.0,2.1677902,2.0080967,1.2752651,1.8179632,2.1677902,1.5829862,2.4264476,0.0,3.0744143,1.2752651,3.187049,1.8179632,1.2752651,2.1677902,0.8284755,4.694511,3.5419865,4.979904,0.8284755,0.8284755,4.0782514,1.5829862,0.0,0.0,2.3054585,3.7441819,1.5829862,2.1677902,1.8179632,1.2752651,4.762894,1.2752651,2.0080967,1.5829862
5038,1.7405319,1.2090162,2.085742,3.1987495,3.9190767,2.8594148,1.7405319,1.2090162,1.7405319,2.085742,2.341878,6.189267,0.0,2.341878,1.2090162,2.341878,1.7405319,0.0,2.5456047,2.085742,2.085742,2.085742,0.0,2.5456047,2.085742,2.7147691,3.9190767,3.1987495,2.085742,2.341878,4.421927,4.165968,4.9392185,2.7147691,2.085742,4.00832,0.0,0.0,0.0,2.085742,2.7147691,0.0,2.341878,2.5456047,2.8594148,3.4516509,0.0,1.7405319,1.2090162
5039,0.0,0.0,0.5793431,1.9849831,1.4205658,1.4205658,1.4205658,0.5793431,0.9438012,0.9438012,0.9438012,5.9729133,0.0,0.0,0.0,5.0524383,3.9052334,2.663242,0.9438012,0.0,5.057444,2.1802654,0.0,1.2103316,1.4205658,4.0655193,1.5941877,4.66506,1.7420777,2.6069655,1.2103316,3.2320223,0.0,0.5793431,0.0,1.2103316,1.7420777,0.0,0.9438012,1.9849831,1.2103316,0.5793431,3.2625365,0.9438012,5.2682548,0.5793431,0.5793431,0.9438012,0.5793431
5040,0.0,0.0,2.3452702,3.7718964,4.674286,2.0890288,1.7436271,0.0,2.3452702,2.3452702,2.0890288,6.2354865,0.0,2.0890288,0.0,2.8629525,1.7436271,0.0,1.7436271,1.21165,2.3452702,1.7436271,0.0,3.2939553,2.0890288,2.9893208,2.8629525,2.3452702,3.101497,2.9893208,5.008088,4.1325164,1.21165,2.3452702,1.21165,4.0120044,0.0,0.0,1.21165,1.21165,3.6569853,1.21165,1.7436271,2.0890288,2.7182734,2.7182734,1.21165,2.5490632,1.7436271
5041,2.5826359,2.120965,1.2373284,3.8603399,2.7522817,1.7737291,1.7737291,1.7737291,2.3782096,5.2175384,3.1362567,2.120965,0.0,1.7737291,0.0,3.2372632,1.2373284,1.2373284,1.2373284,2.120965,1.7737291,3.5624518,0.0,3.2372632,2.5826359,3.0238895,2.5826359,2.3782096,2.7522817,3.4130182,1.2373284,4.6880517,1.2373284,2.5826359,2.3782096,3.9105794,1.2373284,0.0,1.2373284,1.2373284,5.651723,1.2373284,4.2054777,1.7737291,2.8972788,5.044217,0.0,2.120965,1.2373284
5042,2.179711,0.0,2.4055767,3.5114121,1.7014961,1.175904,1.4728405,1.7014961,2.9406724,2.179711,1.4728405,6.0641694,0.0,2.0442307,0.75166875,4.925116,2.2990074,1.175904,1.8874754,1.7014961,2.2990074,1.8874754,0.75166875,2.9981847,1.8874754,3.4773865,2.2990074,2.501875,2.501875,1.4728405,2.670447,4.6124206,5.1035075,2.179711,2.0442307,4.1895194,2.179711,0.0,0.0,1.7014961,2.179711,1.4728405,2.4055767,2.2990074,3.2446132,3.1999478,1.7014961,2.179711,0.0
5043,1.1947562,0.0,1.723749,3.2707195,4.9356613,1.723749,2.0679073,1.1947562,1.723749,1.723749,1.723749,5.9243784,0.0,2.0679073,0.0,2.0679073,2.3234665,1.1947562,1.1947562,3.078453,0.0,1.1947562,0.0,2.3234665,1.723749,3.4319134,3.570695,0.0,2.9664073,2.3234665,5.1835346,4.4566913,4.373157,2.3234665,2.3234665,3.1792,2.0679073,0.0,1.723749,2.0679073,1.1947562,0.0,2.3234665,1.723749,2.3234665,4.5820613,0.0,1.723749,0.0
5044,3.2508821,1.6235181,2.8193922,4.6350293,2.2745306,2.561422,2.2811544,1.4270175,4.7866254,3.7135282,3.5401425,2.624252,0.0,2.8116546,0.98583674,4.09535,2.8755918,2.2338405,3.0642836,0.574031,1.850539,0.7412212,0.37316376,3.6992416,2.8936446,3.5966265,3.3371682,3.6733282,3.4144733,1.5439804,3.186256,5.1911063,2.3512576,3.7119508,1.9472553,4.032064,3.615926,0.22989652,2.1086547,2.4451816,3.3371682,1.571202,2.0354369,3.7746646,4.011217,2.6833668,3.0762787,2.4167666,1.7205925
5045,0.8843009,0.0,0.0,2.624061,1.3461446,0.0,0.8843009,0.0,1.3461446,1.3461446,0.0,6.3447876,0.0,0.8843009,1.6608671,4.1058483,2.254208,1.8998908,0.8843009,0.0,1.6608671,2.5153008,0.8843009,2.89345,0.8843009,4.353495,1.3461446,0.8843009,1.6608671,1.3461446,2.5153008,3.2253327,5.875837,1.3461446,1.3461446,3.3323662,0.0,0.0,0.0,1.3461446,1.6608671,1.6608671,1.3461446,1.3461446,1.3461446,2.624061,0.0,0.8843009,0.0
5046,0.9693556,0.9693556,1.7764318,2.522019,0.9693556,2.2171607,1.4521968,0.0,0.9693556,2.2171607,0.9693556,5.6199994,0.0,0.0,0.0,5.473344,4.092757,3.7737346,1.4521968,0.0,5.832876,3.2403898,0.0,1.7764318,0.9693556,4.510788,0.0,2.3811624,0.9693556,1.4521968,0.0,3.3024786,2.2171607,1.4521968,0.9693556,1.4521968,1.4521968,0.0,0.0,1.4521968,0.0,0.9693556,2.7553284,0.0,3.7737346,0.9693556,1.4521968,1.7764318,0.0
5047,1.7117921,0.0,1.1846186,2.5134292,1.1846186,1.7117921,0.0,0.0,2.3103309,0.0,0.0,5.3675046,0.0,0.0,1.1846186,5.9098454,1.7117921,1.1846186,0.0,1.1846186,5.4089866,1.7117921,0.0,2.5134292,1.7117921,4.543795,1.1846186,3.619289,1.7117921,1.1846186,4.0944347,3.7340896,1.1846186,0.0,0.0,2.3103309,1.1846186,0.0,0.0,0.0,1.1846186,1.1846186,2.3103309,2.3103309,2.5134292,4.613687,0.0,0.0,0.0
5048,2.2862554,0.0,1.6899139,3.858615,4.2725496,2.6572511,1.6899139,0.0,2.801331,2.2862554,2.2862554,6.1228404,0.0,2.031894,1.1661173,2.2862554,1.1661173,0.0,3.0390582,2.2862554,2.2862554,1.1661173,1.1661173,3.1396194,2.031894,3.314698,1.6899139,2.6572511,3.2309854,3.5932522,3.810879,4.7334304,2.031894,1.1661173,0.0,3.9477503,2.801331,0.0,0.0,1.6899139,2.2862554,2.031894,3.810879,1.6899139,3.810879,4.141009,2.031894,2.031894,1.6899139
5049,0.89575803,1.1549257,0.54499274,2.9118233,1.5310394,0.54499274,0.89575803,0.0,1.360562,1.5310394,1.5310394,6.3090434,0.0,1.6766433,1.1549257,5.0595064,2.78603,1.1549257,1.1549257,1.1549257,5.4220796,2.2716258,0.54499274,1.8037162,1.5310394,2.8716252,1.5310394,4.6222124,1.8037162,1.1549257,3.3253975,2.9876745,0.0,1.5310394,1.1549257,2.7403185,2.9118233,0.0,0.0,2.1097233,1.360562,0.0,1.360562,1.360562,1.8037162,1.5310394,1.1549257,1.1549257,0.0
5050,0.82234865,0.0,0.6154878,2.295648,1.7366123,0.9936658,0.9936658,0.6154878,0.9936658,1.26742,0.9936658,6.325329,0.0,1.26742,0.0,5.0010695,2.453759,1.26742,0.9936658,1.26742,3.7436545,2.295648,0.6154878,2.054697,1.26742,4.856581,1.1398815,1.4821126,1.7366123,1.380517,2.5902503,2.817523,5.3005953,0.9936658,0.35436797,3.0640178,0.82234865,0.35436797,0.35436797,1.1398815,1.1398815,0.82234865,2.2518802,1.1398815,2.8909929,2.5902503,0.82234865,1.4821126,0.35436797
5051,1.6535676,0.0,0.0,2.6156986,0.0,0.0,1.1355209,0.0,1.9931186,1.9931186,1.9931186,6.5900283,0.0,1.1355209,0.0,2.4478946,1.1355209,0.0,0.0,1.1355209,1.1355209,2.9964895,0.0,4.4730616,1.9931186,1.6535676,0.0,3.0968413,1.6535676,1.1355209,1.6535676,3.9455945,5.425254,0.0,1.6535676,2.759349,1.6535676,0.0,0.0,1.1355209,0.0,0.0,0.0,1.1355209,2.2461395,1.6535676,0.0,1.6535676,1.1355209
5052,2.9173841,1.8535466,2.6070483,4.632954,2.343653,2.7881038,2.343653,1.9214637,4.8302646,4.392462,3.3290596,1.6167734,0.0,2.8153317,0.6403102,4.203716,2.760114,1.9850602,2.7881038,0.37055245,1.4206337,1.3059537,0.0,3.2452998,2.502531,3.8916817,2.9173841,3.545012,3.2452998,1.9214637,3.0099797,5.395142,2.2996502,3.595509,2.2536216,3.995916,3.2276719,0.6403102,2.3858008,2.7881038,3.0947232,1.6167734,2.0448527,3.1345458,4.020361,2.8418376,2.8418376,2.4262438,1.9214637
5053,1.2125307,0.5807215,1.2125307,2.3464038,2.770037,0.94571555,0.0,0.0,1.2125307,0.94571555,0.5807215,6.5942116,0.0,0.5807215,0.5807215,1.422942,1.2125307,1.7446617,1.7446617,0.5807215,1.2125307,2.7194448,0.94571555,3.0666807,1.7446617,4.0132356,1.5966845,1.5966845,1.873538,0.94571555,0.5807215,3.2350307,5.625287,1.422942,0.5807215,3.0293212,0.5807215,0.0,0.5807215,1.422942,1.873538,0.5807215,0.5807215,1.2125307,1.7446617,2.183044,0.5807215,1.9876852,0.0
5054,3.0625331,1.1112537,3.0860844,4.648583,1.8075364,2.6202042,2.368493,0.9276751,4.7461247,3.2168112,3.5737157,3.0625331,0.0,1.7202404,0.41180578,4.315933,3.0384135,2.6202042,3.8026667,0.0,2.1567633,1.1112537,0.41180578,3.4995666,3.642744,4.2671304,4.070362,3.813971,3.6293144,1.9621341,3.2762787,4.938747,2.5824106,3.5737157,1.8075364,2.8211274,3.4840531,0.0,1.2663013,1.4005047,2.096001,1.8075364,1.8075364,3.6559958,3.3324075,3.694729,2.8211274,3.013698,2.45962
5055,1.4818509,0.0,1.4818509,3.3396294,2.5575213,2.2515771,2.0544016,0.0,0.0,1.8085554,1.4818509,6.3732967,0.0,0.9934525,0.0,4.5489154,1.4818509,1.4818509,1.4818509,0.0,0.9934525,2.7914643,0.9934525,2.416204,0.9934525,2.9809213,0.0,2.0544016,2.0544016,0.9934525,3.1401377,3.7332075,5.64045,1.8085554,0.0,2.7914643,0.9934525,0.0,0.9934525,0.0,0.9934525,1.4818509,1.4818509,2.5575213,2.7914643,2.5575213,1.8085554,1.8085554,1.8085554
5056,0.0,0.0,1.0907071,1.5999442,2.1866703,0.0,0.0,0.0,1.5999442,1.5999442,0.0,6.1764073,0.0,0.0,1.5999442,5.5902815,1.9357349,0.0,0.0,0.0,4.8785577,2.3871,0.0,2.1866703,0.0,3.5438082,1.5999442,0.0,0.0,1.5999442,3.4849885,3.1241324,5.152973,0.0,1.0907071,3.2074726,2.3871,0.0,0.0,0.0,1.0907071,0.0,2.553987,0.0,2.1866703,1.0907071,0.0,1.0907071,0.0
5057,0.0,0.97016555,0.0,3.4697666,2.2183232,1.4531963,1.4531963,0.97016555,2.0220144,1.7775159,0.97016555,4.919876,0.0,1.4531963,0.0,5.5538344,3.362196,2.3823466,1.7775159,0.97016555,5.6447453,3.2416434,0.97016555,2.2183232,1.4531963,4.646485,2.2183232,2.9456065,3.1045399,2.7565503,0.0,3.7367058,0.97016555,2.6466746,0.97016555,0.97016555,2.523219,0.0,0.0,1.7775159,0.0,0.0,2.8555393,0.97016555,5.0746922,2.2183232,0.97016555,1.7775159,0.0
5058,3.3469744,2.3426952,3.7309654,4.6887736,3.1727993,2.7156138,2.2783272,1.620519,3.7192311,3.5891583,3.6667285,3.3354907,0.0,2.6717298,1.4066709,3.7309654,3.3238738,2.154635,3.2760077,1.3661207,2.6140199,1.5541909,0.39654925,3.2881906,3.1452427,4.217125,3.329699,4.2147307,4.100586,1.969164,3.4499547,3.5891583,3.0951118,3.7309654,2.6258314,2.4875317,3.3061914,0.7587475,2.8367732,2.2095294,2.7473073,2.6604512,2.1915638,3.4499547,4.5616517,3.8755355,3.0577004,2.9276092,3.0028553
